Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
1993,Wayne's World 2,19.709,788,below_avg,Comedy
1993,Wayne's World 2,19.709,788,below_avg,Music
2002,Mr. Deeds,19.703,1775,not_popular,Comedy
2002,Mr. Deeds,19.703,1775,not_popular,Romance
2010,Takers,19.699,998,below_avg,Action
2010,Takers,19.699,998,below_avg,Crime
2010,Takers,19.699,998,below_avg,Drama
2010,Takers,19.699,998,below_avg,Thriller
2008,Meet Dave,19.694,1118,not_popular,Comedy
2008,Meet Dave,19.694,1118,not_popular,Science Fiction
2008,Meet Dave,19.694,1118,not_popular,Adventure
2008,Meet Dave,19.694,1118,not_popular,Family
2008,Pineapple Express,19.692,3001,Average,Action
2008,Pineapple Express,19.692,3001,Average,Comedy
2008,Pineapple Express,19.692,3001,Average,Crime
2009,Scooby-Doo! and the Samurai Sword,19.689,198,Popular,Family
2009,Scooby-Doo! and the Samurai Sword,19.689,198,Popular,Mystery
2009,Scooby-Doo! and the Samurai Sword,19.689,198,Popular,Animation
2009,Scooby-Doo! and the Samurai Sword,19.689,198,Popular,Comedy
2009,Scooby-Doo! and the Samurai Sword,19.689,198,Popular,Action
2009,Scooby-Doo! and the Samurai Sword,19.689,198,Popular,Fantasy
2016,Amateur Night,19.685,153,not_popular,Comedy
1979,Kramer vs. Kramer,19.685,1708,Popular,Drama
2018,The Mermaid: Lake of the Dead,19.684,258,below_avg,Horror
2018,The Mermaid: Lake of the Dead,19.684,258,below_avg,Fantasy
2018,The Mermaid: Lake of the Dead,19.684,258,below_avg,Romance
2016,Mostly Ghostly 3: One Night in Doom House,19.677,49,below_avg,Family
2016,Mostly Ghostly 3: One Night in Doom House,19.677,49,below_avg,Fantasy
2016,Mostly Ghostly 3: One Night in Doom House,19.677,49,below_avg,Horror
2003,Tokyo Godfathers,19.677,783,Popular,Animation
2003,Tokyo Godfathers,19.677,783,Popular,Drama
1978,Invasion of the Body Snatchers,19.677,738,Popular,Horror
1978,Invasion of the Body Snatchers,19.677,738,Popular,Mystery
1978,Invasion of the Body Snatchers,19.677,738,Popular,Science Fiction
2012,Mac & Devin Go to High School,19.674,326,below_avg,Comedy
1996,The Substitute,19.674,282,Average,Action
1996,The Substitute,19.674,282,Average,Thriller
2017,The 12th Man,19.673,379,Popular,War
2017,The 12th Man,19.673,379,Popular,Drama
1958,"The Long, Hot Summer",19.667,144,Average,Drama
1958,"The Long, Hot Summer",19.667,144,Average,Romance
2019,The Viking War,19.666,28,not_popular,History
2019,The Viking War,19.666,28,not_popular,Fantasy
2019,The Viking War,19.666,28,not_popular,Drama
2016,Bounty Hunters,19.666,40,Popular,Action
2016,Bounty Hunters,19.666,40,Popular,Adventure
2016,Bounty Hunters,19.666,40,Popular,Comedy
2016,Bounty Hunters,19.666,40,Popular,Drama
2017,Amityville: The Awakening,19.665,859,not_popular,Thriller
2017,Amityville: The Awakening,19.665,859,not_popular,Horror
2018,Vice,19.661,2699,Average,Drama
2018,Vice,19.661,2699,Average,History
2018,Vice,19.661,2699,Average,Comedy
2006,Gridiron Gang,19.658,752,Average,Drama
2006,Gridiron Gang,19.658,752,Average,Action
2006,Gridiron Gang,19.658,752,Average,Crime
2016,Scooby-Doo! and WWE: Curse of the Speed Demon,19.657,139,Popular,Family
2016,Scooby-Doo! and WWE: Curse of the Speed Demon,19.657,139,Popular,Animation
2016,Scooby-Doo! and WWE: Curse of the Speed Demon,19.657,139,Popular,Comedy
2016,Scooby-Doo! and WWE: Curse of the Speed Demon,19.657,139,Popular,Mystery
2011,The 33D Invader,19.655,14,not_popular,Comedy
2011,The 33D Invader,19.655,14,not_popular,Science Fiction
2013,The Book Thief,19.654,3768,Popular,Drama
1986,Crossroads,19.653,296,Popular,Drama
1986,Crossroads,19.653,296,Popular,Music
1986,Crossroads,19.653,296,Popular,Mystery
1986,Crossroads,19.653,296,Popular,Romance
2016,Dear Zindagi,19.652,176,Average,Drama
2016,Dear Zindagi,19.652,176,Average,Romance
1991,White Fang,19.651,480,Average,Action
1991,White Fang,19.651,480,Average,Adventure
1991,White Fang,19.651,480,Average,Drama
1991,White Fang,19.651,480,Average,Family
1994,The Santa Clause,19.651,1547,below_avg,Fantasy
1994,The Santa Clause,19.651,1547,below_avg,Drama
1994,The Santa Clause,19.651,1547,below_avg,Comedy
1994,The Santa Clause,19.651,1547,below_avg,Family
1962,How the West Was Won,19.647,309,Average,Western
2000,The Replacements,19.647,726,Average,Comedy
2017,The Jungle Bunch,19.643,109,below_avg,Adventure
2017,The Jungle Bunch,19.643,109,below_avg,Comedy
2017,The Jungle Bunch,19.643,109,below_avg,Family
2017,The Jungle Bunch,19.643,109,below_avg,Animation
1985,Cocoon,19.641,966,Average,Comedy
1985,Cocoon,19.641,966,Average,Drama
1985,Cocoon,19.641,966,Average,Science Fiction
2019,Fate/stay night: Heaven's Feel II. Lost Butterfly,19.64,163,Average,Animation
2019,Fate/stay night: Heaven's Feel II. Lost Butterfly,19.64,163,Average,Action
2019,Fate/stay night: Heaven's Feel II. Lost Butterfly,19.64,163,Average,Fantasy
2019,Fate/stay night: Heaven's Feel II. Lost Butterfly,19.64,163,Average,Drama
2019,Fate/stay night: Heaven's Feel II. Lost Butterfly,19.64,163,Average,Romance
2016,Exposed,19.64,401,not_popular,Drama
2016,Exposed,19.64,401,not_popular,Crime
2016,Exposed,19.64,401,not_popular,Thriller
2016,Exposed,19.64,401,not_popular,Mystery
1961,The Curse of the Werewolf,19.64,116,below_avg,Horror
2021,The Electrical Life of Louis Wain,19.637,190,Average,Drama
2021,The Electrical Life of Louis Wain,19.637,190,Average,History
1999,Digimon Adventure,19.637,58,Popular,Animation
1999,Digimon Adventure,19.637,58,Popular,Adventure
1994,From Beijing with Love,19.635,94,Average,Action
1994,From Beijing with Love,19.635,94,Average,Comedy
2007,Eastern Promises,19.634,2520,Popular,Thriller
2007,Eastern Promises,19.634,2520,Popular,Crime
2007,Eastern Promises,19.634,2520,Popular,Mystery
2017,The Florida Project,19.631,2144,Popular,Drama
1957,Wild Strawberries,19.628,1208,Popular,Drama
2018,The Jurassic Games,19.627,125,not_popular,Science Fiction
1966,La Grande Vadrouille,19.627,1010,Popular,Comedy
1966,La Grande Vadrouille,19.627,1010,Popular,War
2008,A Frozen Flower,19.623,95,Average,Drama
2020,Work It,19.62,962,Popular,Comedy
2020,Work It,19.62,962,Popular,Music
2004,Chestnut: Hero of Central Park,19.614,133,Average,Family
2004,Chestnut: Hero of Central Park,19.614,133,Average,Comedy
1985,The Color Purple,19.613,1301,Popular,Drama
2021,Music,19.612,94,not_popular,Music
2021,Music,19.612,94,not_popular,Drama
2016,The Nice Guys,19.612,6320,Average,Comedy
2016,The Nice Guys,19.612,6320,Average,Crime
2016,The Nice Guys,19.612,6320,Average,Action
2012,Rock of Ages,19.611,1035,below_avg,Comedy
2012,Rock of Ages,19.611,1035,below_avg,Drama
2012,Rock of Ages,19.611,1035,below_avg,Music
2012,Rock of Ages,19.611,1035,below_avg,Romance
2001,Ali,19.607,1327,Average,Drama
1998,Ronin,19.604,1785,Average,Action
1998,Ronin,19.604,1785,Average,Thriller
1998,Ronin,19.604,1785,Average,Crime
1998,Ronin,19.604,1785,Average,Adventure
2019,Astro Kid,19.603,147,Popular,Animation
2019,Astro Kid,19.603,147,Popular,Comedy
2019,Astro Kid,19.603,147,Popular,Adventure
2019,Astro Kid,19.603,147,Popular,Family
2017,Red Nose Day Actually,19.596,217,Popular,TV Movie
2017,Red Nose Day Actually,19.596,217,Popular,Comedy
2017,Red Nose Day Actually,19.596,217,Popular,Romance
2017,Faces Places,19.595,301,Popular,Documentary
1997,Brother,19.592,258,Popular,Drama
1997,Brother,19.592,258,Popular,Crime
1997,Brother,19.592,258,Popular,Music
2003,George of the Jungle 2,19.591,386,not_popular,Adventure
2003,George of the Jungle 2,19.591,386,not_popular,Comedy
2003,George of the Jungle 2,19.591,386,not_popular,Family
2020,Timmy Failure: Mistakes Were Made,19.589,133,below_avg,Family
2020,Timmy Failure: Mistakes Were Made,19.589,133,below_avg,Mystery
2020,Timmy Failure: Mistakes Were Made,19.589,133,below_avg,Comedy
2020,Timmy Failure: Mistakes Were Made,19.589,133,below_avg,Fantasy
2021,Monster Hunter: Legends of the Guild,19.588,52,not_popular,Animation
2021,Monster Hunter: Legends of the Guild,19.588,52,not_popular,Adventure
2021,Monster Hunter: Legends of the Guild,19.588,52,not_popular,Action
2021,Monster Hunter: Legends of the Guild,19.588,52,not_popular,Fantasy
2000,The Perfect Storm,19.588,1734,below_avg,Action
2000,The Perfect Storm,19.588,1734,below_avg,Adventure
2000,The Perfect Storm,19.588,1734,below_avg,Drama
2000,The Perfect Storm,19.588,1734,below_avg,Thriller
2011,Lemonade Mouth,19.587,898,Popular,Drama
2011,Lemonade Mouth,19.587,898,Popular,Comedy
2011,Lemonade Mouth,19.587,898,Popular,TV Movie
2017,Vengeance: A Love Story,19.586,224,not_popular,Thriller
2017,Vengeance: A Love Story,19.586,224,not_popular,Drama
2020,The Legion,19.584,82,below_avg,Adventure
2020,The Legion,19.584,82,below_avg,History
2020,The Legion,19.584,82,below_avg,Action
2016,Priceless,19.584,155,Popular,Drama
2016,Priceless,19.584,155,Popular,Romance
2016,Priceless,19.584,155,Popular,Crime
2015,Strange Magic,19.584,338,Average,Music
2015,Strange Magic,19.584,338,Average,Animation
2015,Strange Magic,19.584,338,Average,Family
2015,Strange Magic,19.584,338,Average,Fantasy
2006,Stay Alive,19.582,566,not_popular,Horror
2006,Stay Alive,19.582,566,not_popular,Thriller
2002,Kung Pow: Enter the Fist,19.577,458,below_avg,Comedy
2002,Kung Pow: Enter the Fist,19.577,458,below_avg,Action
2009,Invictus,19.569,3423,Popular,Drama
2009,Invictus,19.569,3423,Popular,History
2004,Starsky & Hutch,19.567,1822,not_popular,Comedy
2004,Starsky & Hutch,19.567,1822,not_popular,Crime
2016,Norm of the North,19.557,281,not_popular,Adventure
2016,Norm of the North,19.557,281,not_popular,Animation
2016,Norm of the North,19.557,281,not_popular,Comedy
2016,Norm of the North,19.557,281,not_popular,Family
1983,Mickey's Christmas Carol,19.555,709,Popular,Family
1983,Mickey's Christmas Carol,19.555,709,Popular,Animation
2018,An Ordinary Man,19.554,104,below_avg,Action
2018,An Ordinary Man,19.554,104,below_avg,Drama
2018,An Ordinary Man,19.554,104,below_avg,War
2015,Monster High: Haunted,19.554,132,Popular,Animation
2015,Monster High: Haunted,19.554,132,Popular,Family
2015,Monster High: Haunted,19.554,132,Popular,Fantasy
2018,The 15:17 to Paris,19.552,1385,not_popular,Thriller
2018,The 15:17 to Paris,19.552,1385,not_popular,History
2018,The 15:17 to Paris,19.552,1385,not_popular,Drama
2020,Possessor Uncut,19.552,455,below_avg,Horror
2020,Possessor Uncut,19.552,455,below_avg,Thriller
2020,Possessor Uncut,19.552,455,below_avg,Science Fiction
2002,Windtalkers,19.552,968,below_avg,War
2002,Windtalkers,19.552,968,below_avg,Drama
2002,Windtalkers,19.552,968,below_avg,Action
2002,Windtalkers,19.552,968,below_avg,History
2006,Tenacious D in The Pick of Destiny,19.549,1244,Average,Comedy
2006,Tenacious D in The Pick of Destiny,19.549,1244,Average,Music
2020,Hamilton,19.547,916,Popular,History
2020,Hamilton,19.547,916,Popular,Drama
2016,White Girl,19.545,382,not_popular,Drama
1999,Big Daddy,19.544,2617,below_avg,Comedy
1999,Big Daddy,19.544,2617,below_avg,Drama
2008,Starship Troopers 3: Marauder,19.541,364,not_popular,Adventure
2008,Starship Troopers 3: Marauder,19.541,364,not_popular,Science Fiction
2008,Starship Troopers 3: Marauder,19.541,364,not_popular,Action
2018,The Front Runner,19.539,285,not_popular,Drama
2018,The Front Runner,19.539,285,not_popular,History
2012,Madea's Witness Protection,19.536,146,below_avg,Drama
2012,Madea's Witness Protection,19.536,146,below_avg,Comedy
2012,Madea's Witness Protection,19.536,146,below_avg,Crime
2020,First Cow,19.535,264,Average,Drama
2020,First Cow,19.535,264,Average,Western
1945,The Picture of Dorian Gray,19.53,184,Average,Drama
1945,The Picture of Dorian Gray,19.53,184,Average,Fantasy
1945,The Picture of Dorian Gray,19.53,184,Average,Thriller
1945,The Picture of Dorian Gray,19.53,184,Average,Horror
2006,Zoom,19.528,486,not_popular,Family
2006,Zoom,19.528,486,not_popular,Comedy
2006,Zoom,19.528,486,not_popular,Adventure
2006,Zoom,19.528,486,not_popular,Action
2006,Zoom,19.528,486,not_popular,Science Fiction
2019,Haunt,19.522,766,Average,Horror
2019,Haunt,19.522,766,Average,Thriller
1987,Angel Heart,19.522,1096,Average,Horror
1987,Angel Heart,19.522,1096,Average,Mystery
2016,Rocco,19.519,141,not_popular,Documentary
2018,Luis and the Aliens,19.518,133,below_avg,Animation
2018,Luis and the Aliens,19.518,133,below_avg,Family
2005,My Brother's Wife,19.511,97,below_avg,Romance
2005,My Brother's Wife,19.511,97,below_avg,Drama
2020,The Rhythm Section,19.51,461,not_popular,Action
2020,The Rhythm Section,19.51,461,not_popular,Thriller
2015,The Exorcism of Molly Hartley,19.51,179,not_popular,Horror
2012,About Cherry,19.51,222,not_popular,Drama
2014,Pompeii,19.51,2782,not_popular,Action
2014,Pompeii,19.51,2782,not_popular,Adventure
2014,Pompeii,19.51,2782,not_popular,History
2014,Pompeii,19.51,2782,not_popular,Romance
2014,Pompeii,19.51,2782,not_popular,Drama
2012,Superman vs. The Elite,19.506,287,Average,Science Fiction
2012,Superman vs. The Elite,19.506,287,Average,Animation
2012,Superman vs. The Elite,19.506,287,Average,Action
2004,Starship Troopers 2: Hero of the Federation,19.503,416,not_popular,Adventure
2004,Starship Troopers 2: Hero of the Federation,19.503,416,not_popular,Horror
2004,Starship Troopers 2: Hero of the Federation,19.503,416,not_popular,Action
2004,Starship Troopers 2: Hero of the Federation,19.503,416,not_popular,Science Fiction
1980,The Young Master,19.5,143,Average,Action
1980,The Young Master,19.5,143,Average,Comedy
1986,The Name of the Rose,19.495,2359,Popular,Drama
1986,The Name of the Rose,19.495,2359,Popular,Thriller
1986,The Name of the Rose,19.495,2359,Popular,Mystery
1985,Brazil,19.491,2599,Popular,Comedy
1985,Brazil,19.491,2599,Popular,Science Fiction
2021,Love Me Instead,19.485,37,Average,Drama
2020,Spycies,19.485,169,Popular,Animation
2020,Spycies,19.485,169,Popular,Comedy
2020,Spycies,19.485,169,Popular,Action
2020,Spycies,19.485,169,Popular,Adventure
2020,Spycies,19.485,169,Popular,Family
2008,Pistol Whipped,19.485,99,not_popular,Action
2008,Pistol Whipped,19.485,99,not_popular,Thriller
2008,Pistol Whipped,19.485,99,not_popular,Crime
2008,Pistol Whipped,19.485,99,not_popular,Drama
2021,The Legacy of Chucky,19.484,8,Average,Horror
2021,The Legacy of Chucky,19.484,8,Average,Documentary
1993,Once Upon a Time in China III,19.481,134,below_avg,Action
2012,Grave Encounters 2,19.48,701,not_popular,Horror
1997,Lost Highway,19.48,1897,Popular,Drama
1997,Lost Highway,19.48,1897,Popular,Thriller
1997,Lost Highway,19.48,1897,Popular,Mystery
2008,The House Bunny,19.479,1587,not_popular,Romance
2008,The House Bunny,19.479,1587,not_popular,Comedy
2019,Ip Man 4: The Finale,19.475,1524,Popular,Action
2019,Ip Man 4: The Finale,19.475,1524,Popular,Drama
2019,Ip Man 4: The Finale,19.475,1524,Popular,History
2020,Toxic,19.471,30,Average,Thriller
2020,Toxic,19.471,30,Average,Science Fiction
1944,Lifeboat,19.471,310,Popular,War
1990,Problem Child,19.468,611,below_avg,Comedy
1986,The Hitcher,19.467,613,Average,Horror
1986,The Hitcher,19.467,613,Average,Action
1986,The Hitcher,19.467,613,Average,Thriller
2013,Adult World,19.465,313,below_avg,Comedy
1992,Damage,19.465,293,Average,Drama
1992,Damage,19.465,293,Average,Romance
1985,Demons,19.458,393,Average,Horror
2015,12 Rounds 3: Lockdown,19.456,139,not_popular,Action
2015,12 Rounds 3: Lockdown,19.456,139,not_popular,Thriller
2015,12 Rounds 3: Lockdown,19.456,139,not_popular,Crime
2013,Zombie Massacre,19.456,92,not_popular,Action
2013,Zombie Massacre,19.456,92,not_popular,Horror
1991,Omen IV: The Awakening,19.451,155,not_popular,Horror
1991,Omen IV: The Awakening,19.451,155,not_popular,TV Movie
1964,My Fair Lady,19.443,985,Popular,Romance
1964,My Fair Lady,19.443,985,Popular,Drama
2009,Road Trip: Beer Pong,19.442,161,not_popular,Comedy
2006,Mater and the Ghostlight,19.44,329,below_avg,Animation
2006,Mater and the Ghostlight,19.44,329,below_avg,Family
1998,Sex and Zen III,19.438,9,below_avg,Comedy
1998,Sex and Zen III,19.438,9,below_avg,Romance
1998,Sex and Zen III,19.438,9,below_avg,Drama
1998,Sex and Zen III,19.438,9,below_avg,Adventure
1988,Rain Man,19.434,4999,Popular,Drama
2021,The Pilot. A Battle for Survival,19.431,18,Popular,War
2021,The Pilot. A Battle for Survival,19.431,18,Popular,Drama
2021,The Pilot. A Battle for Survival,19.431,18,Popular,History
2019,Hacker,19.428,87,Average,Action
2019,Hacker,19.428,87,Average,Family
1994,Beverly Hills Cop III,19.426,1338,not_popular,Action
1994,Beverly Hills Cop III,19.426,1338,not_popular,Comedy
1994,Beverly Hills Cop III,19.426,1338,not_popular,Crime
1973,Papillon,19.425,1441,Popular,Crime
1973,Papillon,19.425,1441,Popular,Drama
2019,The Upside,19.422,933,Average,Comedy
2019,The Upside,19.422,933,Average,Drama
2001,Heartbreakers,19.421,709,below_avg,Comedy
2001,Heartbreakers,19.421,709,below_avg,Romance
2001,Heartbreakers,19.421,709,below_avg,Crime
2009,The Imaginarium of Doctor Parnassus,19.417,2298,below_avg,Adventure
2009,The Imaginarium of Doctor Parnassus,19.417,2298,below_avg,Fantasy
2009,The Imaginarium of Doctor Parnassus,19.417,2298,below_avg,Mystery
1991,City Slickers,19.408,582,below_avg,Comedy
1991,City Slickers,19.408,582,below_avg,Western
2013,Crush,19.407,256,not_popular,Thriller
2016,The Neon Demon,19.405,3185,below_avg,Thriller
2016,The Neon Demon,19.405,3185,below_avg,Horror
2016,The Neon Demon,19.405,3185,below_avg,Drama
2010,Death at a Funeral,19.404,744,not_popular,Comedy
2006,The Nativity Story,19.404,163,Average,Drama
2006,The Nativity Story,19.404,163,Average,History
1994,The Specialist,19.402,975,not_popular,Action
1994,The Specialist,19.402,975,not_popular,Thriller
2005,Imagine Me & You,19.402,787,Popular,Drama
2005,Imagine Me & You,19.402,787,Popular,Comedy
2005,Imagine Me & You,19.402,787,Popular,Romance
2016,A Conspiracy of Faith,19.399,420,Average,Crime
2016,A Conspiracy of Faith,19.399,420,Average,Drama
2016,A Conspiracy of Faith,19.399,420,Average,Mystery
2016,A Conspiracy of Faith,19.399,420,Average,Thriller
2006,Asterix and the Vikings,19.398,550,below_avg,Family
2006,Asterix and the Vikings,19.398,550,below_avg,Animation
2006,Asterix and the Vikings,19.398,550,below_avg,Comedy
2006,Asterix and the Vikings,19.398,550,below_avg,Adventure
1994,The Bodyguard from Beijing,19.395,77,Average,Drama
1994,The Bodyguard from Beijing,19.395,77,Average,Action
1994,The Bodyguard from Beijing,19.395,77,Average,Thriller
2016,Raw,19.388,2525,Average,Drama
2016,Raw,19.388,2525,Average,Horror
2021,We Couldn't Become Adults,19.38,9,below_avg,Drama
2021,We Couldn't Become Adults,19.38,9,below_avg,Romance
2013,The Numbers Station,19.378,452,not_popular,Action
2013,The Numbers Station,19.378,452,not_popular,Thriller
2012,Radio Rebel,19.376,731,below_avg,Comedy
2012,Radio Rebel,19.376,731,below_avg,Drama
2012,Radio Rebel,19.376,731,below_avg,Family
2012,Radio Rebel,19.376,731,below_avg,TV Movie
2018,"Remi, Nobody's Boy",19.375,329,Popular,Adventure
